price_aprox_usd,surface_covered_in_m2,lat,lon,neighborhood
84000.0,38.0,-34.6174612,-58.4711826,Villa General Mitre
121739.47,45.0,-34.6267877662,-58.4184618574,Boedo
120000.0,72.0,-34.6105899,-58.4126561,Once
95000.0,53.0,-34.607268,-58.437159,Parque Centenario
81000.0,38.0,-34.602605,-58.443768,Villa Crespo
110000.0,47.0,-34.5871429,-58.4361649,Palermo
138000.0,65.0,-34.575532,-58.443266,Colegiales
109800.0,39.0,-34.5583853,-58.452925,Belgrano
77000.0,60.0,-34.6265359,-58.3930741,San Cristobal
113452.5,45.0,-34.6270753,-58.42001,Boedo
105000.0,61.0,-34.6107904311,-58.3802715265,San Telmo
91800.0,47.0,-34.607317,-58.4200017,Almagro
110000.0,35.0,-34.5963928985,-58.4230445653,Palermo
62744.16,43.0,-34.628706,-58.391025,Parque Patricios
67000.0,34.0,-34.6351461824,-58.4071500959,Parque Patricios
235000.0,89.0,-34.5704605,-58.451504,Colegiales
200044.26,63.0,-34.574537,-58.4554388,Colegiales
85000.0,33.0,-34.5849069,-58.4430006,Palermo
128000.0,36.0,-34.5642834,-58.4395493,Belgrano
139900.0,43.0,,,Barrio Norte
85000.0,33.0,,,Agronomía
200000.0,55.0,-34.5674802,-58.4323654,Belgrano
146000.0,80.0,-34.6156378,-58.3904158,Monserrat
149000.0,58.0,-34.63335,-58.377469,Barracas
101443.0,45.0,-34.593335,-58.442214,Villa Crespo
330000.0,100.0,-34.5969175,-58.4021054,Barrio Norte
115000.0,78.0,-34.6166189862,-58.3851364503,Monserrat
108576.0,46.0,-34.5904622,-58.370987,Paternal
43000.0,51.0,-34.685292,-58.464229,Villa Lugano
126000.0,50.0,-34.5979435834,-58.415852535,Palermo
185000.0,90.0,-34.5982154569,-58.4272289729,Almagro
196500.0,80.0,-34.59475,-58.4398737,Villa Crespo
300000.0,73.0,-34.5896225,-58.4326904,Palermo
73190.0,34.0,-34.593335,-58.442214,Villa Crespo
62000.0,36.0,-34.6188615,-58.3885322,Monserrat
170000.0,52.0,-34.578929,-58.4838433,Villa Ortuzar
117000.0,42.0,-34.5548123,-58.4396756,Belgrano
81000.0,34.0,-34.6007308,-58.4300086,Villa Crespo
80000.0,55.0,-34.585106,-58.462549,Chacarita
144900.0,82.0,-34.609903,-58.386964,Congreso
110000.0,60.0,-34.6306898,-58.479597,Floresta
232726.0,83.0,-34.572721,-58.483565,Villa Urquiza
179500.0,71.0,-34.624362,-58.404243,San Cristobal
115000.0,54.0,-34.608854,-58.469611,Flores
153000.0,56.0,-34.5666787241,-58.4793809703,Villa Urquiza
190000.0,85.0,-34.5939737,-58.4925931,Villa Pueyrredón
65000.0,57.0,-34.6277946,-58.3590976,Boca
83500.0,38.0,-34.5994747627,-58.4155515307,Boedo
318000.0,83.0,-34.5515484854,-58.4825581312,Saavedra
99000.0,48.0,-34.575485,-58.4437822,Colegiales
85900.0,43.0,-34.6322572341,-58.3702987529,Barracas
108633.0,40.0,-34.5688712,-58.4884216,Villa Urquiza
90000.0,39.0,-34.5747633,-58.4828695,Villa Urquiza
182000.0,47.0,-34.6153103,-58.3619834,Puerto Madero
99000.0,63.0,-34.6302777,-58.3994391,Parque Patricios
210000.0,62.0,-34.5502004,-58.4535346,Belgrano
88000.0,40.0,-34.6073064,-58.4305691,Caballito
69058.04,31.0,-34.6227163,-58.3915063,Congreso
79000.0,36.0,-34.6130871,-58.3813599,Monserrat
181622.66,49.0,-34.6260531,-58.4202372,Boedo
65000.0,31.0,-34.5961311,-58.3737459,Retiro
84000.0,43.0,-34.605272,-58.382936,Tribunales
139000.0,93.0,-34.6288596,-58.4747612,Flores
159000.0,64.0,-34.5733709,-58.4781172,Villa Urquiza
140000.0,75.0,-34.5508362,-58.4895904,Saavedra
250000.0,70.0,-34.6166402,-58.435817,Caballito
95000.0,37.0,-34.602641,-58.404908,Balvanera
182000.0,71.0,-34.5889045,-58.5065126,Villa Urquiza
180000.0,40.0,-34.5599793922,-58.4461906259,Belgrano
158000.0,54.0,-34.6232916,-58.4356934,Caballito
78800.0,38.0,-34.603367,-58.4095145,Abasto
90000.0,50.0,-34.6247442,-58.4874628,Floresta
109000.0,43.0,-34.5469102,-58.47859,Saavedra
120000.0,51.0,-34.6045189,-58.4584262,Caballito
124830.64,50.0,-34.6266736631,-58.4239639696,Boedo
159622.74,62.0,-34.6132024,-58.4330886,Caballito
154500.0,49.0,-34.597769,-58.42644,Villa Crespo
105000.0,44.0,-34.569129,-58.477082,Villa Urquiza
109000.0,53.0,-34.6036554,-58.4167791,Almagro
91574.0,32.0,-34.6220446,-58.3782511,San Telmo
82000.0,43.0,-34.632961,-58.47667,Floresta
117000.0,68.0,-34.6322381672,-58.4693725804,Flores
235000.0,100.0,-34.595688,-58.4031864,Barrio Norte
65000.0,34.0,,,Monserrat
135000.0,82.0,-34.610593,-58.4122703,Almagro
70000.0,40.0,-34.6508775,-58.505965,Mataderos
132883.09,50.0,-34.6248755,-58.4177943,Boedo
82000.0,48.0,-34.6039262,-58.3763769,Centro / Microcentro
139000.0,44.0,-34.597824,-58.416438,Palermo
118000.0,35.0,-34.5818163,-58.4434509,Palermo
87000.0,33.0,-34.6338838,-58.447429,Parque Chacabuco
99000.0,46.0,-34.6207818,-58.3985397,San Cristobal
130000.0,35.0,-34.5631948,-58.4399963,Palermo
139000.0,50.0,-34.6077391,-58.4465012,Caballito
167000.0,44.0,-34.5829813,-58.4208496,Palermo
71000.0,34.0,-34.602941,-58.464217,Paternal
86900.0,50.0,-34.606676,-58.406957,Balvanera
255500.0,70.0,-34.6299244,-58.4098381,Parque Patricios
183500.0,60.0,-34.5854115,-58.4434737,Palermo
94900.0,39.0,-34.6256074,-58.4558554,Flores
68000.0,43.0,-34.6279,-58.360859,Boca
90000.0,31.0,-34.578518,-58.4374779,Palermo
105000.0,38.0,-34.6324789,-58.4792631,Floresta
190000.0,85.0,-34.5939737,-58.4925931,Villa Pueyrredón
84900.0,42.0,-34.627876,-58.44306,Caballito
89000.0,40.0,-34.6234917,-58.3770467,San Telmo
82000.0,38.0,-34.6046683,-58.4579128,Caballito
80600.0,39.0,-34.6233348,-58.3748384,San Telmo
97000.0,33.0,-34.5496066482,-58.4691811202,Nuñez
80000.0,37.0,-34.6210252,-58.4332695,Caballito
75000.0,40.0,-34.6425051,-58.504856,Villa Luro
92669.32,33.0,-34.6233906,-58.3981259,San Cristobal
128000.0,51.0,-34.554763,-58.453853,Belgrano
214000.0,58.0,-34.5833867,-58.4516194,Chacarita
71500.0,33.0,-34.577168,-58.538654,Caballito
99500.0,36.0,-34.629896,-58.437438,Parque Chacabuco
143000.0,83.0,-34.6165504,-58.3838114,Monserrat
101000.0,45.0,-34.6150121,-58.3790009,Monserrat
210000.0,72.0,-34.5861164713,-58.4145060006,Palermo
146000.0,57.0,-34.6223398871,-58.4085322312,San Cristobal
233200.0,78.0,-34.597769,-58.42644,Villa Crespo
112700.0,50.0,-34.6194965,-58.4640892,Flores
160000.0,54.0,-34.5730139407,-58.4295100815,Palermo
95000.0,40.0,-34.6047969,-58.454126,Villa Crespo
259000.0,81.0,-34.5915339,-58.398222,Recoleta
93583.0,31.0,-34.595916,-58.408314,Recoleta
89000.0,43.0,-34.63099,-58.4201892,Boedo
54297.9,36.0,-34.6323335,-58.475645,Floresta
124267.0,47.0,-34.570884,-58.4886936,Villa Urquiza
85000.0,35.0,-34.6150732,-58.3792849,Monserrat
140000.0,70.0,-34.6333237,-58.3600617,Boca
210000.0,60.0,-34.5972965,-58.4308423,Palermo
168781.0,54.0,-34.5671066,-58.4723916,Villa Urquiza
115000.0,88.0,,,
125000.0,43.0,-34.5729054,-58.4517992,Colegiales
165000.0,56.0,-34.557199,-58.480847,Saavedra
85000.0,39.0,-34.5982525,-58.4303011,Villa Crespo
360000.0,66.0,-34.5947219,-58.3939969,Recoleta
62000.0,45.0,-34.6699098,-58.5023489,Mataderos
173080.0,95.0,-34.570884,-58.488694,Villa Urquiza
142000.0,45.0,-34.582317,-58.4057003,Palermo
132000.0,50.0,-34.547829,-58.471529,Nuñez
165344.69,56.0,-34.6264398,-58.4594193,Flores
217500.0,65.0,-34.62818,-58.429483,Caballito
107192.0,40.0,-34.570884,-58.4886936,Villa Urquiza
62636.0,42.0,-34.637701,-58.400216,Parque Patricios
70000.0,46.0,-34.6162622,-58.4044354,Balvanera
175000.0,80.0,-34.6107501,-58.4746933,Villa General Mitre
72000.0,36.0,-34.6317798,-58.3714702,Barracas
170000.0,100.0,-34.6083588,-58.3977644,Balvanera
100000.0,33.0,-34.5817888,-58.449509,Colegiales
340000.0,95.0,-34.5825981444,-58.4223095471,Palermo
98000.0,34.0,-34.5859299,-58.4404055,Palermo
85118.97,42.0,-34.631591,-58.370191,Barracas
365000.0,81.0,-34.6269408,-58.3725301,San Telmo
105000.0,34.0,-34.598084,-58.41701,Palermo
165000.0,44.0,-34.5879341,-58.4144257,Palermo
106000.0,60.0,-34.6318743,-58.4839401,Velez Sarsfield
84000.0,44.0,-34.6207414,-58.4047617,San Cristobal
90000.0,49.0,-34.631585,-58.362934,Boca
85000.0,37.0,-34.62301,-58.3954919,Barracas
75000.0,50.0,-34.638999,-58.50423,Villa Luro
85000.0,32.0,-34.5818364,-58.4512878,Colegiales
225000.0,86.0,-34.6095289,-58.4245895,Almagro
153000.0,41.0,-34.6223398871,-58.4085322312,San Cristobal
101750.0,39.0,-34.629478,-58.45214,Caballito
71194.0,32.0,-34.5859985,-58.4544363,Chacarita
95000.0,36.0,-34.6303192,-58.4008815,Parque Patricios
135000.0,82.0,-34.6232754889,-58.3740855051,San Telmo
123000.0,78.0,,,Floresta
70000.0,31.0,,,
90000.0,50.0,-34.5635682,-58.4916086,Villa Urquiza
222700.0,78.0,-34.597769,-58.42644,Villa Crespo
93425.0,33.0,-34.6371994,-58.4391556,Caballito
85000.0,40.0,-34.612234,-58.386136,Monserrat
121163.0,47.0,,,San Telmo
57000.0,35.0,-34.633062,-58.35832,Boca
64000.0,31.0,-34.6158915,-58.4957847,Villa del Parque
156400.0,31.0,-34.5797009,-58.4340915,Palermo
99900.0,41.0,-34.61903,-58.5033054,Monte Castro
270000.0,91.0,-34.5824961,-58.4102772,Recoleta
125000.0,48.0,-34.619727433,-58.4242390577,Almagro
149000.0,71.0,-34.6083004601,-58.442084868,Caballito
115000.0,58.0,-34.6096418,-58.418654,Almagro
118110.0,47.0,,,San Telmo
120000.0,39.0,-34.5939782586,-58.4409590949,Palermo
290000.0,98.0,-34.577504,-58.422289,Palermo
193853.0,65.0,-34.5731507,-58.482362,Villa Urquiza
122000.0,66.0,-34.5762788577,-58.4351516166,Palermo
249000.0,81.0,-34.570833,-58.4803271,Villa Urquiza
105000.0,47.0,-34.5971971,-58.3901412,Barrio Norte
176900.0,44.0,-34.5829764,-58.4208597,Palermo
129000.0,43.0,-34.567095,-58.4522701,Belgrano
79900.0,40.0,-34.601051,-58.416345,Almagro
97000.0,33.0,-34.6037137392,-58.3815808896,Nuñez
109500.0,50.0,-34.561743,-58.491511,Villa Urquiza
240000.0,50.0,-34.616034713,-58.3618516418,Puerto Madero
74000.0,33.0,-34.62664,-58.425786,Boedo
135200.0,51.0,-34.5851,-58.441343,Palermo
108047.3,36.0,-34.596441,-58.440303,Villa Crespo
137000.0,51.0,-34.580146,-58.4648168,Colegiales
76000.0,36.0,-34.6281162,-58.461324,Flores
100000.0,40.0,-34.5945508,-58.4421781,Villa Crespo
95694.72,48.0,-34.631591,-58.370191,Barracas
111000.0,45.0,,,
149000.0,65.0,-34.5949108,-58.4078106,Recoleta
204000.0,63.0,-34.54179,-58.476815,Nuñez
70000.0,39.0,-34.5851531,-58.4632501,Villa Ortuzar
164000.0,52.0,-34.584179,-58.440216,Palermo
255000.0,100.0,-34.5819649,-58.406838,Recoleta
81480.0,37.0,-34.6256447,-58.4611155,Flores
220000.0,82.0,-34.598486,-58.38414,Barrio Norte
55000.0,43.0,-34.6389662,-58.3590032,Boca
55000.0,35.0,-34.6186349,-58.478887,Flores
90000.0,32.0,-34.5856221,-58.4409353,Villa Crespo
125000.0,65.0,-34.637145,-58.411732,Parque Patricios
110000.0,57.0,-34.616486,-58.375979,San Telmo
112000.0,56.0,-34.6021531,-58.4342998,Villa Crespo
90000.0,45.0,-34.6856698,-58.4817763,Villa Lugano
195000.0,56.0,-34.625884,-58.4342905,Caballito
98000.0,50.0,-34.5664873409,-58.4893800725,Villa Urquiza
154500.0,49.0,-34.597769,-58.42644,Villa Crespo
92000.0,44.0,-34.6234793,-58.37716,San Telmo
150000.0,80.0,-34.6003579,-58.4372479,Villa Crespo
73900.0,36.0,-34.598076,-58.491578,Villa Devoto
93000.0,40.0,-34.5840778,-58.4228061,Palermo
170000.0,67.0,-34.6205573,-58.4650952,Flores
129000.0,40.0,-34.5605032026,-58.46487789,Belgrano
152000.0,52.0,-34.585554,-58.416574,Palermo
70000.0,33.0,-34.5462698,-58.4710585,Nuñez
140000.0,83.0,-34.5789941431,-58.4255711132,Palermo
255000.0,46.0,-34.616821,-58.361728,Puerto Madero
145000.0,72.0,-34.5965341,-58.3809608,Barrio Norte
75572.85,35.0,-34.5538467,-58.4920942,Saavedra
189000.0,90.0,-34.577168,-58.538654,Villa del Parque
200000.0,82.0,-34.5683283,-58.4719439,Belgrano
271000.0,63.0,-34.5679842,-58.4337564,Las Cañitas
250000.0,65.0,-34.5953421021,-58.405410881,Recoleta
127000.0,45.0,-34.5877864,-58.5110465,Agronomía
60000.0,45.0,-34.632413,-58.370082,Barracas
92000.0,60.0,-34.639925,-58.438406,Parque Chacabuco
116533.0,32.0,-34.5525338,-58.4512771,Belgrano
94000.0,43.0,-34.6137933,-58.4831803,Villa Santa Rita
125000.0,60.0,-34.598958,-58.379758,San Nicolás
266761.37,81.0,-34.56822,-58.458337,Belgrano
70000.0,37.0,-34.625227,-58.457758,Flores
125000.0,58.0,-34.5931886,-58.4246144,Palermo
113360.0,42.0,-34.544171,-58.478875,Saavedra
155000.0,64.0,-34.546435,-58.468949,Nuñez
169000.0,59.0,-34.6223398871,-58.4085322312,San Cristobal
125000.0,41.0,-34.5709649,-58.4403013,Palermo
94830.0,31.0,-34.6014487472,-58.3971252862,Barrio Norte
147000.0,61.0,-34.553811,-58.453759,Belgrano
105302.0,33.0,-34.6212158,-58.4035735,San Cristobal
142500.0,74.0,-34.6045433,-58.4182362,Almagro
375000.0,76.0,-34.5600767,-58.4463618,Belgrano
70000.0,36.0,-34.6122578,-58.4149356,Almagro
206000.0,60.0,-34.563649,-58.465379,Belgrano
92000.0,36.0,-34.5944575,-58.4432275,Villa Crespo
26770.84,38.0,-34.6266960708,-58.4248563897,Boedo
78900.0,48.0,-34.617005,-58.387558,Monserrat
175000.0,53.0,-34.6343737,-58.3712215,Barracas
110000.0,45.0,,,
209000.0,82.0,-34.5679696,-58.4487838,Belgrano
79700.0,31.0,-34.6230076441,-58.3913563408,Monserrat
145000.0,57.0,-34.5963907,-58.4116606,Palermo
72800.0,35.0,-34.617228,-58.457265,Caballito
136000.0,44.0,-34.597824,-58.416438,Palermo
82500.0,31.0,-34.633021,-58.370341,Barracas
79581.17,42.0,-34.6321116,-58.3703982,Barracas
182000.0,59.0,-34.6295084,-58.4347383,Caballito
64766.58,39.0,-34.620683,-58.396645,San Cristobal
108000.0,50.0,-34.6177506,-58.3829977,Centro / Microcentro
185000.0,100.0,-34.61121,-58.430751,Caballito
183500.0,60.0,-34.5854115,-58.4434737,Palermo
150000.0,44.0,-34.5790338,-58.438252,Palermo
237000.0,90.0,-34.5735299,-58.4409786,Belgrano
107000.0,52.0,-34.616667,-58.45,Caballito
129000.0,58.0,-34.5632097749,-58.4690852765,Belgrano
135000.0,56.0,-34.570595,-58.484173,Villa Urquiza
125000.0,38.0,-34.590165,-58.400558,Recoleta
99000.0,67.0,-34.62969,-58.370891,Barracas
96000.0,38.0,-34.5965586611,-58.4198318965,Palermo
130000.0,66.0,-34.6062505,-58.4415822,Caballito
175000.0,50.0,-34.5934993495,-58.3976831057,Recoleta
126900.0,44.0,-34.62408,-58.4307,Caballito
89900.0,39.0,-34.600927,-58.437438,Villa Crespo
159500.0,66.0,-34.595587744,-58.4410885784,Villa Crespo
139500.0,55.0,-34.5940365,-58.4438046,Villa Crespo
260000.0,97.0,-34.6023874,-58.429063,Almagro
260000.0,45.0,-34.621484,-58.360963,Puerto Madero
82000.0,43.0,-34.6292137602,-58.3998250693,Parque Patricios
109500.0,47.0,-34.596667,-58.381232,Retiro
132000.0,51.0,-34.5576080248,-58.4805825768,Saavedra
198000.0,90.0,-34.6099028,-58.431512,Caballito
155000.0,80.0,-34.6117395,-58.4739117,Villa General Mitre
249000.0,74.0,-34.6197904055,-58.4343878888,Caballito
135000.0,41.0,-34.54962,-58.454711,Nuñez
112320.0,42.0,-34.544171,-58.478875,Saavedra
93600.0,36.0,-34.586191,-58.440431,Palermo
149000.0,62.0,-34.6037137392,-58.3815808896,Villa Crespo
135000.0,48.0,-34.6230978,-58.466323,Flores
70000.0,31.0,-34.609251,-58.431375,Caballito
150000.0,65.0,,,Belgrano
194100.0,72.0,-34.5720808,-58.4825026,Villa Urquiza
119000.0,53.0,-34.631546,-58.441433,Parque Chacabuco
70000.0,36.0,-34.6049101,-58.4154542,Almagro
98000.0,59.0,-34.6105130552,-58.3943872138,Congreso
79900.0,45.0,-34.6308205,-58.4695944,Flores
120000.0,70.0,-34.6323606,-58.3732828,Barracas
82400.0,32.0,-34.5644917,-58.4723786,Palermo
203000.0,70.0,-34.572641,-58.474684,Villa Urquiza
112700.0,46.0,,,Floresta
85000.0,44.0,-34.627564,-58.4109898,Boedo
207700.0,60.0,-34.5982958,-58.4173784,Abasto
125000.0,50.0,-34.6240354,-58.4042052,Balvanera
130730.17,50.0,-34.626917,-58.425295,Boedo
210000.0,99.0,-34.559658,-58.461664,Belgrano
105500.0,46.0,-34.60808733,-58.43089266,Parque Centenario
153000.0,78.0,-34.5686083,-58.4677387,Belgrano
155000.0,39.0,-34.5861553,-58.4300609,Palermo
65000.0,46.0,,,Constitución
84500.0,35.0,-34.6244262,-58.3973636,San Cristobal
209990.0,76.0,-34.5723206,-58.4335469,Palermo
300000.0,100.0,-34.6212284,-58.3683401,San Telmo
235000.0,83.0,-34.5846738536,-58.4002593786,Barrio Norte
275000.0,86.0,-34.5673888,-58.4480445,Belgrano
225000.0,97.0,-34.6039694,-58.4383643,Caballito
156000.0,83.0,,,Paternal
118000.0,71.0,-34.6183879468,-58.4256533906,Almagro
85000.0,37.0,-34.549965,-58.4659,Nuñez
82211.96,32.0,-34.6295865181,-58.4413401079,Parque Chacabuco
85000.0,40.0,-34.639032,-58.503277,Villa Luro
74500.0,38.0,-34.5976128,-58.4440083,Villa Crespo
180000.0,70.0,-34.6087082126,-58.4256268241,Almagro
99975.0,33.0,-34.5687846,-58.4768939,Villa Urquiza
165000.0,60.0,-34.5402985,-58.4692078,Nuñez
93468.0,38.0,-34.6233348,-58.3748384,San Telmo
75000.0,34.0,-34.607282,-58.40135,Balvanera
100000.0,43.0,-34.620947,-58.449528,Caballito
170000.0,46.0,-34.5718525,-58.4471998,Belgrano
95000.0,34.0,-34.58478,-58.477444,Villa Urquiza
50000.0,40.0,-34.54435,-58.47946,Saavedra
83160.0,37.0,-34.6256447,-58.4611155,Flores
165000.0,75.0,-34.63289,-58.361928,Boca
280000.0,98.0,-34.5895313,-58.4095194,Palermo
110000.0,47.0,-34.584411,-58.507025,Villa Pueyrredón
99000.0,74.0,-34.6072023,-58.4035194,Balvanera
80000.0,35.0,-34.6068242058,-58.416649276,Almagro
125000.0,60.0,-34.6002337,-58.4527474,Villa Crespo
105000.0,39.0,-34.5528154546,-58.4681001518,Nuñez
84000.0,33.0,,,Coghlan
180000.0,87.0,-34.5718762094,-58.4877971841,Villa Urquiza
187000.0,86.0,-34.587953,-58.414446,Palermo
85000.0,33.0,-34.6109658,-58.4179627,Almagro
90000.0,43.0,-34.6157105,-58.3916741,Balvanera
110000.0,35.0,-34.6161011,-58.4110759,Balvanera
135000.0,60.0,-34.6321335,-58.4690249,Flores
145000.0,79.0,,,Boca
248000.0,88.0,-34.559524,-58.455898,Belgrano
92000.0,45.0,-34.555898,-58.479251,Saavedra
89500.0,40.0,-34.6202466,-58.4165902,Almagro
160000.0,62.0,-34.6108194634,-58.4164492749,Once
123000.0,43.0,-34.5817888,-58.449509,Colegiales
105000.0,44.0,-34.556862,-58.457876,Belgrano
104000.0,55.0,-34.6016125,-58.3874235,Tribunales
155000.0,77.0,-34.610198,-58.441065,Villa Crespo
158000.0,77.0,-34.596756,-58.381452,Retiro
97000.0,71.0,-34.611701,-58.438747,Caballito
98000.0,35.0,-34.5502415,-58.4676781,Nuñez
58000.0,55.0,,,Villa Lugano
107000.0,48.0,-34.5562825,-58.4790126,Nuñez
78000.0,36.0,-34.616433,-58.477478,Villa del Parque
64000.0,34.0,-34.648885,-58.484774,Parque Avellaneda
125000.0,50.0,-34.6317516923,-58.4848871652,Floresta
85000.0,48.0,-34.6308299,-58.459903,Flores
191134.0,71.0,-34.54179,-58.476815,Nuñez
112000.0,60.0,-34.6103745,-58.399023,Congreso
177000.0,52.0,-34.582143,-58.448764,Palermo
120000.0,37.0,-34.5596996,-58.4468228,Belgrano
140000.0,46.0,-34.5541654,-58.4655168,Nuñez
126360.0,41.0,-34.5710926,-58.4846052,Villa Urquiza
85500.0,38.0,-34.6037137392,-58.3815808896,Abasto
88000.0,33.0,-34.5923159302,-58.4338175662,Palermo
88500.0,34.0,-34.577097,-58.452137,Colegiales
58904.0,38.0,-34.631255,-58.370463,Barracas
170000.0,84.0,-34.547057,-58.460419,Nuñez
115000.0,80.0,-34.6067314268,-58.4006620127,Balvanera
75000.0,48.0,-34.621434,-58.390198,San Cristobal
69500.0,38.0,-34.620866,-58.509493,Villa Devoto
139000.0,42.0,-34.597769,-58.42644,Villa Crespo
98000.0,39.0,-34.625268,-58.454082,Caballito
130000.0,41.0,-34.600269,-58.4090862,Barrio Norte
148000.0,74.0,-34.6118423,-58.4116076,Balvanera
74000.0,33.0,-34.5653209202,-58.4716025037,Coghlan
129000.0,90.0,-34.6135876,-58.4107896,Almagro
78000.0,37.0,-34.6113848,-58.4073279,Once
130000.0,47.0,-34.624235218,-58.3696383829,San Telmo
135000.0,65.0,-34.603207,-58.434161,Caballito
115000.0,50.0,-34.5848438,-58.5041771,Villa Pueyrredón
125000.0,39.0,-34.5495516,-58.4541462,Nuñez
132000.0,65.0,-34.6213780165,-58.4469826183,Caballito
369500.0,98.0,-34.62818,-58.429483,Caballito
155000.0,80.0,-34.567609,-58.472414,Belgrano
77000.0,45.0,-34.5655338,-58.4788297,Villa Urquiza
69000.0,39.0,-34.618305,-58.394136,San Cristobal
269000.0,86.0,-34.572804,-58.420937,Palermo
159000.0,84.0,-34.6095064089,-58.3956532164,Congreso
71400.0,40.0,-34.589676,-58.490095,Agronomía
120000.0,43.0,-34.5478587198,-58.4482092853,Belgrano
162000.0,50.0,-34.5574837,-58.4806697,Saavedra
105000.0,32.0,-34.6156413442,-58.4363698922,Caballito
297638.0,72.0,-34.5525338,-58.4512771,Belgrano
75000.0,39.0,-34.628888,-58.365579,Boca
120000.0,72.0,-34.6278223,-58.3605432,Boca
170000.0,70.0,-34.58934,-58.42761,Palermo
169000.0,64.0,-34.625837,-58.372437,San Telmo
115000.0,50.0,-34.6029395377,-58.3983918577,Once
240000.0,85.0,-34.559393,-58.460462,Belgrano
110000.0,49.0,-34.595929,-58.444068,Villa Crespo
85000.0,40.0,-34.6372552,-58.501144,Villa Luro
128000.0,45.0,-34.5978249,-58.4164389,Palermo
138000.0,67.0,-34.6045526,-58.4168577,Almagro
74714.23,33.0,-34.6233199695,-58.3974607122,Monserrat
95000.0,45.0,-34.599627,-58.428249,Villa Crespo
65000.0,39.0,-34.6114442,-58.4078192,Balvanera
165000.0,58.0,-34.6072012,-58.4191852,Almagro
158000.0,43.0,-34.573743,-58.440605,Colegiales
112000.0,70.0,-34.636172,-58.361978,Boca
70000.0,32.0,-34.5907409831,-58.4487530794,Chacarita
145000.0,50.0,-34.5711377804,-58.480766781,Villa Urquiza
65000.0,50.0,-34.635621,-58.35884,Boca
219596.0,83.0,-34.572721,-58.483565,Villa Urquiza
205000.0,68.0,-34.5474472,-58.4588252,Nuñez
74000.0,34.0,-34.5958168,-58.4474666,Villa Crespo
81000.0,43.0,-34.62385,-58.377764,San Telmo
235000.0,96.0,-34.563687,-58.474474,Coghlan
380000.0,79.0,-34.5867085,-58.4190988,Palermo
91000.0,35.0,-34.5538454266,-58.4919050998,Saavedra
156000.0,48.0,-34.5712553,-58.4810658,Villa Urquiza
147000.0,61.0,-34.5520265,-58.453537,Belgrano
129000.0,84.0,-34.61183,-58.396822,Balvanera
117800.0,62.0,-34.6503613594,-58.505256527,Mataderos
179000.0,58.0,-34.5629049,-58.4697507,Belgrano
235705.0,75.0,-34.6132205,-58.4412194,Caballito
115000.0,37.0,-34.5878027,-58.4225687,Palermo
85000.0,42.0,-34.60831,-58.418727,Almagro
135000.0,50.0,-34.5938512,-58.434005,Villa Crespo
108000.0,45.0,-34.605957,-58.396555,Balvanera
149000.0,64.0,-34.6090427855,-58.4848156603,Villa del Parque
158000.0,46.0,-34.5432969,-58.46141,Nuñez
85000.0,43.0,-34.6028068148,-58.4887469933,Villa del Parque
99000.0,44.0,-34.623697,-58.439687,Caballito
130000.0,50.0,-34.6049169,-58.4903979,Villa del Parque
120000.0,67.0,-34.6354828,-58.4524269,Flores
82000.0,42.0,-34.595231,-58.433864,Villa Crespo
112000.0,55.0,-34.6134704,-58.4799462,Villa General Mitre
116996.0,49.0,-34.6244303,-58.3741828,San Telmo
115000.0,44.0,-34.5832367,-58.4114151,Barrio Norte
112000.0,35.0,-34.552745,-58.462983,Nuñez
59500.0,34.0,-34.623205,-58.397709,San Cristobal
145000.0,63.0,-34.5565631,-58.4683603,Nuñez
85000.0,38.0,-34.643737,-58.496761,Villa Luro
135000.0,45.0,-34.5804863,-58.4708779,Villa Urquiza
158500.0,59.0,-34.5687092,-58.4509432,Belgrano
169000.0,66.0,-34.6223398871,-58.4085322312,San Cristobal
160000.0,67.0,-34.5569188,-58.4652614,Belgrano
73800.0,41.0,-34.597773,-58.448669,Villa Crespo
92000.0,43.0,-34.573193,-58.489264,Villa Urquiza
135000.0,53.0,-34.5514317,-58.4646535,Nuñez
224000.0,45.0,-34.611573,-58.363668,Puerto Madero
95000.0,41.0,-34.6039992,-58.4557837,Villa Crespo
99000.0,40.0,-34.6116565,-58.4196847,Almagro
98000.0,35.0,-34.6037137392,-58.3815808896,Belgrano
330000.0,80.0,-34.5895602106,-58.3947492433,Barrio Norte
164959.0,67.0,-34.6167403,-58.4430273,Caballito
75000.0,46.0,-34.612372,-58.402741,Once
190000.0,93.0,-34.5986787,-58.3963347,Barrio Norte
135000.0,66.0,-34.5992793,-58.4196508,Almagro
121500.0,62.0,-34.6318660806,-58.4259152412,Boedo
159900.0,32.0,-34.5638912,-58.4454157,Belgrano
139900.0,89.0,-34.6341464064,-58.480147299,Flores
105000.0,48.0,-34.6188983,-58.4064858,San Cristobal
73000.0,33.0,-34.6736537,-58.4060897,Balvanera
200000.0,51.0,-34.5647343,-58.4359178,Palermo
65000.0,34.0,-34.6127414,-58.4205789,Almagro
125000.0,53.0,-34.5994381313,-58.4851559433,Villa Devoto
99923.7,33.0,-34.623337,-58.3977098,San Cristobal
103000.0,52.0,-34.617171,-58.369716,San Telmo
99360.0,35.0,-34.6148483,-58.4604643,Caballito
144000.0,56.0,-34.574391,-58.459483,Colegiales
137400.0,74.0,-34.545497,-58.478525,Saavedra
145000.0,100.0,-34.629523,-58.4650154,Flores
